VRP,,KEW,-46.436889,168.356472,,,NZ,VFR
VRP,,KIHIKIHI,-38.038917,175.34525,,,NZ,VFR
VRP,,KILLERMONT STATION,-44.5155,169.801278,,,NZ,VFR
VRP,,KINA,-41.183278,173.064306,,,NZ,VFR
VRP,,KINGSEAT,-37.130222,174.800139,,,NZ,VFR
VRP,,KINLOCH,-38.6635,175.920194,,,NZ,VFR
VRP,,KIRWEE,-43.499722,172.214278,,,NZ,VFR
VRP,,KNOBS FLAT,-44.977528,168.017556,,,NZ,VFR
VRP,,KOPEKA,-47.137778,167.939167,,,NZ,VFR
VRP,,LAKE ALEXANDRINA,-43.906944,170.450083,,,NZ,VFR
VRP,,LAKE DISPUTE,-45.052611,168.545889,,,NZ,VFR
VRP,,LAKE GUNN,-44.891667,168.079306,,,NZ,VFR
VRP,,LAKE HAYES,-44.968083,168.811972,,,NZ,VFR
VRP,,LAKE ICEBERG,-44.818417,167.876472,,,NZ,VFR
VRP,,LAKE LUNA,-44.946139,168.490611,,,NZ,VFR
VRP,,LAKE MORETON,-44.692528,167.735806,,,NZ,VFR
VRP,,LAKE POUKAWA,-39.781583,176.700194,,,NZ,VFR
VRP,,LAKE PUPUKE,-36.780694,174.765944,,,NZ,VFR
VRP,,LAKE ROTOAIRA,-39.064917,175.716861,,,NZ,VFR
VRP,,LAKE ROTOKAWA,-38.631556,176.187139,,,NZ,VFR
VRP,,LAKE ROTOKAWAU,-38.069167,176.3725,,,NZ,VFR
VRP,,LAKE SYLVAN,-44.704694,168.319083,,,NZ,VFR
VRP,,LAKE WAIKARE,-37.435583,175.199,,,NZ,VFR
VRP,,LAKE WESTMERE,-39.895022,174.999125,,,NZ,VFR
VRP,,LAKE WOMBAT,-43.402222,170.167306,,,NZ,VFR
VRP,,LANDFILL,-43.464972,172.711361,,,NZ,VFR
VRP,,LANDSLIP CREEK,-43.929722,170.197306,,,NZ,VFR
VRP,,LEE BAY,-46.862861,168.12325,,,NZ,VFR
VRP,,LEE STREAM,-45.8,170.127778,,,NZ,VFR
VRP,,LEPPERTON,-39.060194,174.210722,,,NZ,VFR
VRP,,LEVIN,-40.621694,175.286667,,,NZ,VFR
VRP,,LIEBIG DOME,-43.653333,170.316667,,,NZ,VFR
VRP,,LILYBANK,-43.705556,170.562333,,,NZ,VFR
VRP,,LINCOLN,-43.641667,172.470389,,,NZ,VFR
VRP,,LITTLE HELLFIRE BEACH,-46.865333,167.757167,,,NZ,VFR
VRP,,LOCHEND,-43.797611,172.338611,,,NZ,VFR
VRP,,LONGBURN,-40.384611,175.540889,,,NZ,VFR
VRP,,LOOKOUT HILL,-35.77475,174.295028,,,NZ,VFR
VRP,,LOOKOUT POINT,-45.896389,170.4625,,,NZ,VFR
VRP,,LOWER TAMA LAKE,-39.20075,175.607694,,,NZ,VFR
VRP,,LPG TERMINAL,-37.036811,174.828142,,,NZ,VFR
VRP,,LUNCHEON ROCK,-43.461667,170.17925,,,NZ,VFR
VRP,,LYTTELTON,-43.606667,172.720139,,,NZ,VFR
VRP,,MACETOWN,-44.867972,168.823889,,,NZ,VFR
